timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751467975371,57,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-16,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,57,0,0
1751467975368,63,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-17,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,63,0,0
1751467975378,61,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-11,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,61,0,0
1751467975138,302,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-9,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,302,0,0
1751467975380,72,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-10,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,72,0,0
1751467975385,79,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-18,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,79,0,1
1751467975409,82,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-7,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,82,0,0
1751467975423,68,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-15,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,68,0,0
1751467975391,102,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-13,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,102,0,0
1751467975428,68,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-16,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,68,0,0
1751467975431,68,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-17,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,67,0,0
1751467975425,74,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-3,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,74,0,0
1751467975428,72,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-8,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,72,0,0
1751467975440,62,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-9,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,62,0,0
1751467975439,64,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-11,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,64,0,0
1751467975452,62,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-10,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,62,0,0
1751467975464,86,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-18,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,86,0,0
1751467975496,57,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-16,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,57,0,0
1751467975494,68,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-13,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,68,0,0
1751467975503,60,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-11,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,59,0,0
1751467975500,67,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-8,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,67,0,0
1751467975492,78,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-15,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,77,0,0
1751467975502,69,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-9,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,69,0,0
1751467975499,72,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-3,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,72,0,0
1751467975491,80,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-7,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,80,0,0
